source,target,weight,correlation,col
B247,B475,0.713008219,0.713008219,1
B247,B479,0.714099487,0.714099487,1
B247,B484,0.839560154,0.839560154,1
B247,B487,0.767492296,-0.767492296,-1
B247,B493,0.900918244,0.900918244,1
B247,B496,0.85615894,0.85615894,1
B247,B510,0.719713806,0.719713806,1
B247,B517,0.771663086,-0.771663086,-1
B247,B519,0.802283909,0.802283909,1
B247,B520,0.840931577,0.840931577,1
B247,B523,0.76322068,0.76322068,1
B247,B532,0.712173913,0.712173913,1
B247,B539,0.669203934,-0.669203934,-1
B247,B541,0.763888165,0.763888165,1
B247,B543,0.826212467,0.826212467,1
B247,B546,0.671161438,0.671161438,1
B247,B549,0.897607464,0.897607464,1
B247,B552,0.78779131,0.78779131,1
B247,B553,0.787740925,0.787740925,1
B247,B554,0.862923161,-0.862923161,-1
B247,B558,0.802154699,0.802154699,1
B247,B560,0.656452172,0.656452172,1
B247,B563,0.874125918,0.874125918,1
B247,B564,0.766586772,0.766586772,1
B247,B573,0.796864103,-0.796864103,-1
B247,B575,0.787472688,0.787472688,1
B247,B581,0.785197906,0.785197906,1
B247,B587,0.706086957,0.706086957,1
B247,B588,0.649787855,-0.649787855,-1
B247,B590,0.722608696,0.722608696,1
B247,B592,0.788622601,0.788622601,1
B247,B598,0.772173913,0.772173913,1
B247,B600,0.728278034,0.728278034,1
B247,B601,0.738120326,0.738120326,1
B247,B602,0.777205876,0.777205876,1
B247,B603,0.872296246,0.872296246,1
B247,B606,0.870155415,-0.870155415,-1
B247,B609,0.807177244,0.807177244,1
B247,B613,0.740134113,0.740134113,1
B247,B617,0.769452152,0.769452152,1
B247,B621,0.899765856,0.899765856,1
B247,B622,0.843465512,0.843465512,1
B247,B624,0.62353217,-0.62353217,-1
B247,B629,0.674235492,0.674235492,1
B247,B632,0.769142291,-0.769142291,-1
B247,B635,0.830818423,0.830818423,1
B247,B641,0.675811802,-0.675811802,-1
B247,B642,0.674524179,0.674524179,1
B247,B643,0.696521739,-0.696521739,-1
B247,B652,0.785612571,0.785612571,1
B247,B654,0.684347826,-0.684347826,-1
B247,B656,0.839301034,0.839301034,1
B247,B661,0.795109331,0.795109331,1
B247,B662,0.824237102,0.824237102,1
B247,B663,0.84113928,0.84113928,1
B247,B667,0.71486395,0.71486395,1
B247,F9,0.844478024,-0.844478024,-1
B247,F29,0.770434783,-0.770434783,-1
B247,F36,0.666674365,0.666674365,1
B247,F41,0.687568837,0.687568837,1
B247,F56,0.712048784,0.712048784,1
B247,F68,0.721654399,0.721654399,1
B247,F84,0.712763661,0.712763661,1
B247,F87,0.775093432,-0.775093432,-1
B247,F91,0.792588756,-0.792588756,-1
B247,F96,0.621345607,0.621345607,1
B247,F101,0.864535789,-0.864535789,-1
B247,F103,0.686861856,-0.686861856,-1
B247,F104,0.620311477,0.620311477,1
B247,F106,0.723395423,0.723395423,1
B247,F125,0.698305991,0.698305991,1
B247,F139,0.75323529,-0.75323529,-1
B247,F141,0.728859377,-0.728859377,-1
B247,F144,0.682470704,0.682470704,1
B247,F149,0.70856901,0.70856901,1
B247,F160,0.684347826,0.684347826,1
B247,F161,0.672901325,0.672901325,1
B247,F175,0.642082245,0.642082245,1
B247,F183,0.616300949,0.616300949,1
B247,F197,0.797999584,-0.797999584,-1
B247,F208,0.617263335,0.617263335,1
B247,F218,0.70672845,-0.70672845,-1
B247,F230,0.850398147,0.850398147,1
B247,F232,0.656626193,-0.656626193,-1
B247,F233,0.674788049,-0.674788049,-1
B247,F249,0.637048592,0.637048592,1
B247,F266,0.921939574,-0.921939574,-1
B247,F267,0.626956522,-0.626956522,-1
B247,F268,0.819330259,-0.819330259,-1
B247,F298,0.895652174,-0.895652174,-1
B247,F301,0.706447065,-0.706447065,-1
B247,F307,0.60960197,0.60960197,1
B247,F315,0.804860437,0.804860437,1
B247,F320,0.635498251,0.635498251,1
B247,F321,0.653896944,0.653896944,1
B247,F322,0.647831942,0.647831942,1
B247,F328,0.857391304,0.857391304,1
B247,F350,0.602788988,-0.602788988,-1
B247,F351,0.795211376,0.795211376,1
B247,F366,0.808788512,-0.808788512,-1
B247,F374,0.751217897,0.751217897,1
B247,F382,0.6466777,0.6466777,1
B247,F388,0.655339246,0.655339246,1
B247,F408,0.692066848,0.692066848,1
B247,F410,0.839312914,-0.839312914,-1
B247,F419,0.70462911,0.70462911,1
B247,F422,0.797910333,0.797910333,1
B247,F429,0.805217391,-0.805217391,-1
B247,F443,0.764846802,-0.764846802,-1
B247,F455,0.67783191,0.67783191,1
B247,A15,0.639130435,-0.639130435,-1
B247,A24,0.764514043,-0.764514043,-1
B247,A38,0.719130435,0.719130435,1
B247,P1,0.641583358,0.641583358,1
B247,P3,0.742906624,-0.742906624,-1
B247,P8,0.65008376,0.65008376,1
B247,P9,0.698324147,-0.698324147,-1
B247,P20,0.808386858,-0.808386858,-1
B247,P21,0.664053245,0.664053245,1
B247,P25,0.71596353,-0.71596353,-1
B247,P26,0.682951285,-0.682951285,-1
B247,P31,0.740802623,0.740802623,1
B247,P32,0.689212108,0.689212108,1
B247,P35,0.607255954,0.607255954,1
B247,P41,0.729732226,-0.729732226,-1
B247,P44,0.714540651,0.714540651,1
B247,P45,0.69826087,0.69826087,1
B247,P49,0.602597786,0.602597786,1
B247,P50,0.760786119,-0.760786119,-1
B247,P51,0.6674219,-0.6674219,-1
B247,P54,0.762505509,-0.762505509,-1
B247,P56,0.698814368,-0.698814368,-1
B247,P62,0.681462399,0.681462399,1
B247,P65,0.665686895,0.665686895,1
B247,P68,0.854411605,0.854411605,1
B247,P76,0.663478261,0.663478261,1
B247,P77,0.794258448,0.794258448,1
B247,P86,0.744236695,0.744236695,1
B247,P93,0.791213646,-0.791213646,-1
B247,P96,0.855846689,0.855846689,1
B247,P99,0.699224572,0.699224572,1
B247,P104,0.795693955,0.795693955,1
B247,P106,0.86375086,0.86375086,1
B247,P112,0.82245462,-0.82245462,-1
B247,P121,0.903660088,0.903660088,1
B247,P125,0.612837676,0.612837676,1
B247,P126,0.723165768,0.723165768,1
B247,P128,0.745703879,-0.745703879,-1
B247,P130,0.776651332,0.776651332,1
B247,P137,0.804407572,0.804407572,1
B247,P140,0.668788306,-0.668788306,-1
B247,P144,0.645304449,-0.645304449,-1
B247,P145,0.839173511,-0.839173511,-1
B247,P146,0.687914518,-0.687914518,-1
B247,P155,0.679130435,0.679130435,1
B247,P156,0.797558499,0.797558499,1
B247,P162,0.611941751,-0.611941751,-1
B247,P164,0.776528776,0.776528776,1
B247,P175,0.692772948,-0.692772948,-1
B247,P179,0.793561187,-0.793561187,-1
B247,P191,0.703220458,-0.703220458,-1
B247,BN5,0.73622446,-0.73622446,-1
B247,BN6,0.670763359,0.670763359,1
B247,BN10,0.750588382,0.750588382,1
B247,OP8,0.73587437,0.73587437,1
B247,OP10,0.708039561,0.708039561,1
B249,B280,0.617828056,-0.617828056,-1
B249,B291,0.634997953,0.634997953,1
B249,B292,0.624270868,-0.624270868,-1
B249,B293,0.614013706,-0.614013706,-1
B249,B295,0.622655891,-0.622655891,-1
B249,B311,0.626643015,-0.626643015,-1
B249,B326,0.67800898,-0.67800898,-1
B249,B337,0.614563611,-0.614563611,-1
B249,B354,0.645010202,-0.645010202,-1
B249,B365,0.638480019,-0.638480019,-1
B249,B379,0.62922408,-0.62922408,-1
B249,B384,0.611403889,-0.611403889,-1
B249,B392,0.628712722,-0.628712722,-1
B249,B394,0.698732564,-0.698732564,-1
B249,B452,0.679249545,-0.679249545,-1
B249,B460,0.624481247,-0.624481247,-1
B249,B473,0.621073535,-0.621073535,-1
B249,B475,0.682959349,-0.682959349,-1
B249,B479,0.600959956,-0.600959956,-1
B249,B517,0.667608279,0.667608279,1
B249,B520,0.685067397,-0.685067397,-1
B249,B532,0.664925325,-0.664925325,-1
B249,B539,0.639605602,0.639605602,1
B249,B541,0.646824559,-0.646824559,-1
B249,B558,0.659715586,-0.659715586,-1
B249,B575,0.706963465,-0.706963465,-1
B249,B587,0.604794464,-0.604794464,-1
B249,B590,0.691504909,-0.691504909,-1
B249,B603,0.66905772,-0.66905772,-1
B249,B606,0.605116122,0.605116122,1
B249,B617,0.600260172,-0.600260172,-1
B249,B621,0.600693985,-0.600693985,-1
B249,B635,0.61967011,-0.61967011,-1
B249,B641,0.680995127,0.680995127,1
B249,B643,0.744228346,0.744228346,1
B249,B661,0.695689779,-0.695689779,-1
B249,F41,0.643901513,-0.643901513,-1
B249,F56,0.676112623,-0.676112623,-1
B249,F68,0.720611116,-0.720611116,-1
B249,F72,0.772370218,-0.772370218,-1
B249,F88,0.676933223,-0.676933223,-1
B249,F91,0.620765398,0.620765398,1
B249,F94,0.643620503,0.643620503,1
B249,F103,0.675693399,0.675693399,1
B249,F125,0.623360535,-0.623360535,-1
B249,F160,0.648803283,-0.648803283,-1
B249,F163,0.741564476,-0.741564476,-1
B249,F197,0.65177724,0.65177724,1
B249,F249,0.664825538,-0.664825538,-1
B249,F270,0.730668922,-0.730668922,-1
B249,F320,0.665355734,-0.665355734,-1
B249,F322,0.693201881,-0.693201881,-1
B249,F348,0.62739443,0.62739443,1
B249,F350,0.67326721,0.67326721,1
B249,F351,0.633435243,-0.633435243,-1
B249,F388,0.670742358,-0.670742358,-1
B249,F395,0.646356654,-0.646356654,-1
B249,F399,0.601134305,-0.601134305,-1
B249,F429,0.628323931,0.628323931,1
B249,F443,0.672117635,0.672117635,1
B249,A25,0.734652329,0.734652329,1
B249,P1,0.723845913,-0.723845913,-1
B249,P25,0.640585106,0.640585106,1
B249,P28,0.663618133,-0.663618133,-1
B249,P31,0.60012925,-0.60012925,-1
B249,P41,0.778942844,0.778942844,1
B249,P44,0.65004474,-0.65004474,-1
B249,P76,0.639652934,-0.639652934,-1
B249,P86,0.655624362,-0.655624362,-1
B249,P106,0.696183701,-0.696183701,-1
B249,P112,0.660925119,0.660925119,1
B249,P128,0.608677404,0.608677404,1
B249,P137,0.682674763,-0.682674763,-1
B249,P145,0.69291208,0.69291208,1
B249,P146,0.606737587,0.606737587,1
B249,P151,0.710932674,-0.710932674,-1
B249,P155,0.729413496,-0.729413496,-1
B249,P156,0.694188674,-0.694188674,-1
B249,P164,0.626799415,-0.626799415,-1
B249,P175,0.611397636,0.611397636,1
B249,BN2,0.637336245,0.637336245,1
B249,BN6,0.752526383,-0.752526383,-1
B249,BN10,0.638987199,-0.638987199,-1
B249,BN11,0.606623184,-0.606623184,-1
B254,B257,0.751717331,0.751717331,1
B254,B261,0.761062894,-0.761062894,-1
B254,B265,0.868686869,-0.868686869,-1
B254,B268,0.75267239,-0.75267239,-1
B254,B273,0.677567867,0.677567867,1
B254,B278,0.843118481,-0.843118481,-1
B254,B280,0.818288262,-0.818288262,-1
B254,B281,0.815058493,-0.815058493,-1
B254,B284,0.777001381,-0.777001381,-1
B254,B285,0.785045435,0.785045435,1
B254,B289,0.679922588,0.679922588,1
B254,B291,0.767072357,0.767072357,1
B254,B292,0.836093559,-0.836093559,-1
B254,B293,0.842589289,-0.842589289,-1
B254,B295,0.804598746,-0.804598746,-1
B254,B298,0.68695524,-0.68695524,-1
B254,B299,0.653518837,-0.653518837,-1
B254,B300,0.827575883,0.827575883,1
B254,B301,0.881978626,0.881978626,1
B254,B305,0.825796689,-0.825796689,-1
B254,B311,0.602809751,-0.602809751,-1
B254,B323,0.846421828,-0.846421828,-1
B254,B325,0.763594951,-0.763594951,-1
B254,B326,0.686434095,-0.686434095,-1
B254,B329,0.767149374,-0.767149374,-1
B254,B332,0.763359076,-0.763359076,-1
B254,B333,0.655468605,-0.655468605,-1
B254,B336,0.766607487,-0.766607487,-1
B254,B337,0.78410887,-0.78410887,-1
B254,B339,0.846005873,-0.846005873,-1
B254,B349,0.742987253,-0.742987253,-1
B254,B351,0.753538588,-0.753538588,-1
B254,B353,0.661193302,-0.661193302,-1
B254,B354,0.799370526,-0.799370526,-1
B254,B357,0.846680094,-0.846680094,-1
B254,B362,0.621294506,0.621294506,1
B254,B365,0.812624266,-0.812624266,-1
B254,B366,0.853310335,-0.853310335,-1
B254,B369,0.790296438,-0.790296438,-1
B254,B371,0.699658152,-0.699658152,-1
B254,B372,0.774825345,-0.774825345,-1
B254,B375,0.662891197,0.662891197,1
B254,B376,0.758945579,-0.758945579,-1
B254,B379,0.806949918,-0.806949918,-1
B254,B384,0.801862691,-0.801862691,-1
B254,B385,0.827157999,0.827157999,1
B254,B386,0.635157961,-0.635157961,-1
B254,B388,0.656002243,-0.656002243,-1
B254,B392,0.78574904,-0.78574904,-1
B254,B393,0.81910248,-0.81910248,-1
B254,B394,0.715894958,-0.715894958,-1
B254,B399,0.72706791,-0.72706791,-1
B254,B411,0.821870742,-0.821870742,-1
B254,B418,0.888566674,-0.888566674,-1
B254,B422,0.747363185,-0.747363185,-1
B254,B423,0.796043042,-0.796043042,-1
B254,B429,0.874669258,-0.874669258,-1
B254,B441,0.848773454,-0.848773454,-1
B254,B452,0.716091656,-0.716091656,-1
B254,B454,0.812251674,0.812251674,1
B254,B455,0.784960529,-0.784960529,-1
B254,B456,0.814029824,-0.814029824,-1
B254,B465,0.788749229,-0.788749229,-1
B254,B466,0.83180932,-0.83180932,-1
B254,B467,0.782549721,-0.782549721,-1
B254,B468,0.79682149,-0.79682149,-1
B254,B473,0.696474568,-0.696474568,-1
B254,B475,0.748536654,-0.748536654,-1
B254,B479,0.695255747,-0.695255747,-1
B254,B484,0.754396118,-0.754396118,-1
B254,B487,0.900687198,0.900687198,1
B254,B493,0.843571923,-0.843571923,-1
B254,B496,0.839688516,-0.839688516,-1
B254,B510,0.730525667,-0.730525667,-1
B254,B517,0.821856958,0.821856958,1
B254,B519,0.823429498,-0.823429498,-1
B254,B520,0.871297498,-0.871297498,-1
B254,B523,0.785711366,-0.785711366,-1
B254,B532,0.707455539,-0.707455539,-1
B254,B539,0.663435916,0.663435916,1
B254,B541,0.814048616,-0.814048616,-1
B254,B543,0.793512509,-0.793512509,-1
B254,B549,0.836925907,-0.836925907,-1
B254,B552,0.848672235,-0.848672235,-1
B254,B553,0.855026211,-0.855026211,-1
B254,B554,0.9056717,0.9056717,1
B254,B558,0.880012411,-0.880012411,-1
B254,B560,0.794801557,-0.794801557,-1
B254,B563,0.863122469,-0.863122469,-1
B254,B564,0.785449828,-0.785449828,-1
B254,B573,0.845943029,0.845943029,1
B254,B575,0.844894543,-0.844894543,-1
B254,B581,0.767676768,-0.767676768,-1
B254,B587,0.740381718,-0.740381718,-1
B254,B588,0.775314264,0.775314264,1
B254,B590,0.869342585,-0.869342585,-1
B254,B592,0.841595948,-0.841595948,-1
B254,B596,0.722089396,0.722089396,1
B254,B598,0.717516316,-0.717516316,-1
B254,B600,0.824506882,-0.824506882,-1
B254,B601,0.745082693,-0.745082693,-1
B254,B602,0.80430906,-0.80430906,-1
B254,B603,0.848688983,-0.848688983,-1
B254,B606,0.803774577,0.803774577,1
B254,B609,0.766329242,-0.766329242,-1
B254,B613,0.674231647,-0.674231647,-1
B254,B617,0.824974182,-0.824974182,-1
B254,B621,0.842510243,-0.842510243,-1
B254,B622,0.853907758,-0.853907758,-1
B254,B624,0.700308202,0.700308202,1
B254,B629,0.719264782,-0.719264782,-1
B254,B632,0.688722635,0.688722635,1
B254,B635,0.846814939,-0.846814939,-1
B254,B637,0.642024811,-0.642024811,-1
B254,B641,0.827616005,0.827616005,1
B254,B642,0.720025122,-0.720025122,-1
B254,B643,0.765076352,0.765076352,1
B254,B652,0.780625984,-0.780625984,-1
B254,B656,0.838179103,-0.838179103,-1
B254,B661,0.834858355,-0.834858355,-1
B254,B662,0.847102831,-0.847102831,-1
B254,B663,0.794705382,-0.794705382,-1
B254,B667,0.664027899,-0.664027899,-1
B254,F9,0.690452018,0.690452018,1
B254,F29,0.829099477,0.829099477,1
B254,F33,0.685395555,-0.685395555,-1
B254,F36,0.831944633,-0.831944633,-1
B254,F41,0.761434205,-0.761434205,-1
B254,F56,0.724233581,-0.724233581,-1
B254,F68,0.724706781,-0.724706781,-1
B254,F71,0.737609239,-0.737609239,-1
B254,F72,0.718309329,-0.718309329,-1
B254,F84,0.823333478,-0.823333478,-1
B254,F87,0.763495229,0.763495229,1
B254,F90,0.69890007,-0.69890007,-1
B254,F91,0.702432899,0.702432899,1
B254,F94,0.772287448,0.772287448,1
B254,F96,0.673638213,-0.673638213,-1
B254,F101,0.732309388,0.732309388,1
B254,F103,0.657811952,0.657811952,1
B254,F104,0.635695556,-0.635695556,-1
B254,F106,0.713719439,-0.713719439,-1
B254,F125,0.769897623,-0.769897623,-1
B254,F139,0.668569348,0.668569348,1
B254,F141,0.657927453,0.657927453,1
B254,F144,0.613288133,-0.613288133,-1
B254,F149,0.762206662,-0.762206662,-1
B254,F159,0.62092948,-0.62092948,-1
B254,F160,0.645261645,-0.645261645,-1
B254,F161,0.724462334,-0.724462334,-1
B254,F163,0.670197711,-0.670197711,-1
B254,F175,0.807704455,-0.807704455,-1
B254,F195,0.692972344,0.692972344,1
B254,F197,0.647231595,0.647231595,1
B254,F218,0.757312155,0.757312155,1
B254,F230,0.830845884,-0.830845884,-1
B254,F236,0.609142892,-0.609142892,-1
B254,F249,0.708776014,-0.708776014,-1
B254,F266,0.725448276,0.725448276,1
B254,F267,0.715229775,0.715229775,1
B254,F268,0.846667637,0.846667637,1
B254,F298,0.774679821,0.774679821,1
B254,F301,0.729074807,0.729074807,1
B254,F307,0.616432921,-0.616432921,-1
B254,F315,0.718705596,-0.718705596,-1
B254,F320,0.697844079,-0.697844079,-1
B254,F321,0.663047452,-0.663047452,-1
B254,F322,0.74875038,-0.74875038,-1
B254,F328,0.784283289,-0.784283289,-1
B254,F334,0.674363873,-0.674363873,-1
B254,F348,0.736077886,0.736077886,1
B254,F351,0.740497963,-0.740497963,-1
B254,F366,0.813624494,0.813624494,1
B254,F374,0.728453778,-0.728453778,-1
B254,F382,0.691113428,-0.691113428,-1
B254,F388,0.7284765,-0.7284765,-1
B254,F399,0.636392237,-0.636392237,-1
B254,F408,0.799286669,-0.799286669,-1
B254,F410,0.801835326,0.801835326,1
B254,F422,0.750279314,-0.750279314,-1
B254,F429,0.732607481,0.732607481,1
B254,F443,0.696019604,0.696019604,1
B254,F455,0.678124154,-0.678124154,-1
B254,A1,0.670702115,-0.670702115,-1
B254,A15,0.686419369,0.686419369,1
B254,A24,0.73734087,0.73734087,1
B254,A25,0.694160267,0.694160267,1
B254,A38,0.703339766,-0.703339766,-1
B254,P1,0.688776788,-0.688776788,-1
B254,P3,0.762768941,0.762768941,1
B254,P7,0.691148991,-0.691148991,-1
B254,P8,0.804607225,-0.804607225,-1
B254,P9,0.753976999,0.753976999,1
B254,P20,0.832133393,0.832133393,1
B254,P21,0.682864241,-0.682864241,-1
B254,P25,0.812989939,0.812989939,1
B254,P26,0.804570734,0.804570734,1
B254,P28,0.601817381,-0.601817381,-1
B254,P31,0.835885859,-0.835885859,-1
B254,P32,0.754951513,-0.754951513,-1
B254,P41,0.773957633,0.773957633,1
B254,P44,0.720799684,-0.720799684,-1
B254,P45,0.819038701,-0.819038701,-1
B254,P50,0.794014178,0.794014178,1
B254,P51,0.68585679,0.68585679,1
B254,P52,0.640788707,-0.640788707,-1
B254,P54,0.771585555,0.771585555,1
B254,P56,0.699863799,0.699863799,1
B254,P62,0.714708261,-0.714708261,-1
B254,P65,0.723104565,-0.723104565,-1
B254,P68,0.900088179,-0.900088179,-1
B254,P76,0.755930191,-0.755930191,-1
B254,P77,0.780506942,-0.780506942,-1
B254,P86,0.736128763,-0.736128763,-1
B254,P93,0.784166998,0.784166998,1
B254,P96,0.835678315,-0.835678315,-1
B254,P98,0.638607951,-0.638607951,-1
B254,P99,0.686342741,-0.686342741,-1
B254,P104,0.786173092,-0.786173092,-1
B254,P106,0.778647494,-0.778647494,-1
B254,P107,0.603777884,0.603777884,1
B254,P112,0.786339284,0.786339284,1
B254,P121,0.775595037,-0.775595037,-1
B254,P125,0.73164147,-0.73164147,-1
B254,P126,0.783955403,-0.783955403,-1
B254,P128,0.735373769,0.735373769,1
B254,P130,0.799160448,-0.799160448,-1
B254,P131,0.703684021,0.703684021,1
B254,P137,0.874448495,-0.874448495,-1
B254,P140,0.639446227,0.639446227,1
B254,P145,0.802991595,0.802991595,1
B254,P146,0.720111022,0.720111022,1
B254,P148,0.70235149,-0.70235149,-1
B254,P151,0.614298642,-0.614298642,-1
B254,P155,0.716601699,-0.716601699,-1
B254,P156,0.8766308,-0.8766308,-1
B254,P162,0.705236155,0.705236155,1
B254,P164,0.865158344,-0.865158344,-1
B254,P175,0.754621388,0.754621388,1
B254,P179,0.812251674,0.812251674,1
B254,P180,0.719586342,0.719586342,1
B254,P191,0.774896629,0.774896629,1
B254,BN5,0.720069799,0.720069799,1
B254,BN6,0.664580303,-0.664580303,-1
B254,BN10,0.811946068,-0.811946068,-1
B254,OP8,0.657109281,-0.657109281,-1
B254,OP10,0.799563907,-0.799563907,-1
B257,B261,0.681254228,-0.681254228,-1
B257,B265,0.74233231,-0.74233231,-1
B257,B273,0.761593892,0.761593892,1
B257,B278,0.726200683,-0.726200683,-1
B257,B280,0.678102477,-0.678102477,-1
B257,B281,0.727678884,-0.727678884,-1
B257,B284,0.683254835,-0.683254835,-1
B257,B285,0.824846706,0.824846706,1
B257,B291,0.698737749,0.698737749,1
B257,B292,0.672221213,-0.672221213,-1
B257,B293,0.68273577,-0.68273577,-1
B257,B295,0.642997466,-0.642997466,-1
B257,B298,0.717709111,-0.717709111,-1
B257,B299,0.756250917,-0.756250917,-1
B257,B300,0.810233595,0.810233595,1
B257,B301,0.779138433,0.779138433,1
B257,B305,0.678987776,-0.678987776,-1
B257,B310,0.622956196,-0.622956196,-1
B257,B323,0.683318543,-0.683318543,-1
B257,B325,0.774217033,-0.774217033,-1
B257,B329,0.77985396,-0.77985396,-1
B257,B332,0.692151992,-0.692151992,-1
B257,B336,0.739753063,-0.739753063,-1
B257,B339,0.678107923,-0.678107923,-1
B257,B351,0.735557196,-0.735557196,-1
B257,B354,0.672038568,-0.672038568,-1
